CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
14-20-0134-46,14-034,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA WATAN,COMUNIDAD VICTORIA 20 DE ENERO,46973821,ANTONIO CALIXTO IXCOTAYAC LUX,LUZ PEREZ PAIZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0135-46,14-034,QUICHE,IXCAN,COLEGIO PRE UNIVERSITARIO INTERCULTURAL -COTPI-,ALDEA LOS NGELES,48463453,ANTONIO CALIXTO IXCOTAYAC LUX,MAUDILIO HIGINIO PASCUAL FRANCISCO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0140-46,14-052,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA,COMUNIDAD PRIMAVERA DEL IXCN,45919796,AMBROCIO PASTOR CAAL,GENARO FABIAN GREGORIO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0141-46,14-052,QUICHE,IXCAN,COLEGIO MIXTO OXLAJU B AQTUN,ALDEA COLONIA VISTA HERMOSA,57891607,AMBROCIO PASTOR CAAL,MOISES QUIX COC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0142-46,14-033,QUICHE,IXCAN,"INSTITUTO TɃNICO DIVERSIFICADO ASOCIATIVA ""AJ YICHKAN""","ZONA 1, PLAYA GRANDE",77557775,APOLONIO GONZALEZ,MARCOS PEREZ GӍEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-20-0143-46,14-033,QUICHE,IXCAN,LICEO TECNOLӇICO DOCTOR JUAN JOSɠARɖALO BERMEJO,2A. AV. Y 3A. CALLE ZONA 1,46613387,APOLONIO GONZALEZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0145-46,14-034,QUICHE,IXCAN,COLEGIO DIVERSIFICADO MAYALAND,ALDEA MAYALN,40909816,ANTONIO CALIXTO IXCOTAYAC LUX,CAMILO RAM͒EZ MAT́S,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0147-46,14-034,QUICHE,IXCAN,ESCUELA NORMAL BILING܅ INTERCULTURAL MAYAB TIJOBAL OXLAJUJ TZʹ,PARCELAMIENTO XALBAL,48617091,ANTONIO CALIXTO IXCOTAYAC LUX,PASCUAL JUAN RAM͒EZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0148-46,14-032,QUICHE,IXCAN,COLEGIO MIXTO OXLAJUJ BAQTUN,ALDEA EL PRADO,57891607,LUCAS IQUI CAHUEC,ELSA HERLINDA ESQUIVEL VSQUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0150-46,14-051,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,LOTE 08 COLONIA BUENA VISTA ENTRADA A SAN FRANCISCO,77557616,LUIS ANTULIO MATEO PASCUAL,MAYLING PATRICIA PINEDA URIZAR DE ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-0152-46,14-051,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,30881719,LUIS ANTULIO MATEO PASCUAL,LUCIANO CAAL YAT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-0153-46,14-034,QUICHE,IXCAN,"COLEGIO EVANGɌICO MIXTO ""EL EDɎ""",ALDEA VALLE DE CANDELARIA NO. 1,59078151,ANTONIO CALIXTO IXCOTAYAC LUX,RUBILINA LEIVA MAZARIEGOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0154-46,14-033,QUICHE,IXCAN,"""LICEO TECNOLӇICO DOCTOR JUAN JOSɠARɖALO BERMEJO""","2A. AVENIDA Y 3RA. CALLE, ZONA 1",46613387,APOLONIO GONZALEZ,NELSON ALFONSO CHOC SAM,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-0156-46,14-033,QUICHE,IXCAN,INSTITUTO TɃNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN,ZONA 1 PLAYA GRANDE,30340666,APOLONIO GONZALEZ,MARCOS GӍEZ PɒEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0157-46,14-032,QUICHE,IXCAN,"COLEGIO MIXTO ""JOSɠMAŔ""",ALDEA LAS ROSAS,30938392,LUCAS IQUI CAHUEC,JERONIMO COC JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-0158-46,14-034,QUICHE,IXCAN,COLEGIO MIXTO OXLAJU B'AQTUN,ALDEA CUARTO PUEBLO,57891607,ANTONIO CALIXTO IXCOTAYAC LUX,HERMEGILDO MATIAS BAUTISTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0161-46,14-032,QUICHE,IXCAN,LICEO MIXTO DEL NORTE,ALDEA LAS ROSAS,30938392,LUCAS IQUI CAHUEC,JERONIMO COC JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-0162-46,14-034,QUICHE,IXCAN,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,PARCELAMIENTO PUEBLO NUEVO,30007257,ANTONIO CALIXTO IXCOTAYAC LUX,SIXTO LUCAS LӐEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5058-46,14-036,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,PLAYA GRANDE IXCAN,52053380,GONZALO VENTURA LUX,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5525-46,14-051,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,ZONA 1 PLAYA GRANDE,77557616,LUIS ANTULIO MATEO PASCUAL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5526-46,14-051,QUICHE,IXCAN,COLEGIO AMERICANO MAYA QUICHE,ZONA 1 PLAYA GRANDE,77557616,LUIS ANTULIO MATEO PASCUAL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-5530-46,14-034,QUICHE,IXCAN,INSTITUTO DIVERSIFICADO MAYA PADRE GUILLERMO WOODS,PARCELAMIENTO PUEBLO NUEVO,30007257,ANTONIO CALIXTO IXCOTAYAC LUX,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-20-5707-46,14-051,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,58908465,LUIS ANTULIO MATEO PASCUAL,LUCIANO CAAL YAT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5709-46,14-036,QUICHE,IXCAN,"INSTITUTO DE EDUCACION A DISTANCIA ""LA ESCUELA EN SU CASA""","3A. AVENIDA Y 3A. CALLE ZONA 1, EDIFICIO EL PEREGRINO",54606010,GONZALO VENTURA LUX,FRANCISCO SICAL SICAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-5717-46,14-034,QUICHE,IXCAN,ESCUELA NORMAL BILINGUE INTERCULTURAL MAYAB TIJOB AL OXLAJUJ TZ I,PARCELAMIENTO XALBAL,,ANTONIO CALIXTO IXCOTAYAC LUX,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-20-5813-46,14-033,QUICHE,IXCAN,INSTITUTO TECNICO DIVERSIFICADO ASOCIATIVA AJ YICHKAN,ZONA 1 PLAYA GRANDE,30340666,APOLONIO GONZALEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-20-5814-46,14-033,QUICHE,IXCAN,LICEO TECNOLOGICO DOCTOR JUAN JOSE AREVALO BERMEJO,2A. AVENIDA Y 3A. CALLE ZONA 1 2O. NIVEL EDIFICIO LA SELVA DE PLAYA GRANDE,46613387,APOLONIO GONZALEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-5872-46,14-051,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616,LUIS ANTULIO MATEO PASCUAL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5873-46,14-051,QUICHE,IXCAN,LICEO AMERICANO MUNDO MAYA,ZONA 1 PLAYA GRANDE,77557616,LUIS ANTULIO MATEO PASCUAL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-20-5876-46,14-051,QUICHE,IXCAN,INSTITUTO PRIVADO MIXTO DE DIVERSIFICADO KAIBIL BALAM,PARCELAMIENTO KAIBIL BALAM,49551083,LUIS ANTULIO MATEO PASCUAL,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5881-46,14-051,QUICHE,IXCAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA,ZONA 1 PLAYA GRANDE,30408514,LUIS ANTULIO MATEO PASCUAL,HUGO ADALBERTO FERNANDEZ DELGADO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-20-5966-46,14-051,QUICHE,IXCAN,INSTITUTO NORMAL MIXTO CIENCIA Y ARTE,ZONA 1 PLAYA GRANDE,54158954,LUIS ANTULIO MATEO PASCUAL,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0006-46,14-042,QUICHE,PACHALUN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEсNZA,CABECERA MUNICIPAL,56254999,MARTA CELIA VENTURA RAMIREZ,JOSUE ESTRADA Y ESTRADA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0018-46,14-035,QUICHE,PACHALUN,LICEO DE CIENCIA Y TECNOLOGIA JOHN DALTON,"CASA 36, CALLE LAS AZALEAS, ZONA 1",40481021,RAFAEL LOPEZ SOLIZ,EVELYN JEANETH ZULETA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0019-46,14-035,QUICHE,PACHALUN,LICEO DE CIENCIA Y TECNOLOGIA JOHN DALTON,"CASA 36, CALLE LAS AZALEAS, ZONA 1",30836404,RAFAEL LOPEZ SOLIZ,EVELYN JEANETH ZULETA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0020-46,14-035,QUICHE,PACHALUN,LICEO DE CIENCIA Y TECNOLOGIA JOHN DALTON,"CASA 36, CALLE LAS AZALEAS, ZONA 1",30836404,RAFAEL LOPEZ SOLIZ,EVELYN JEANETH ZULETA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-21-0021-46,14-035,QUICHE,PACHALUN,LICEO DE CIENCIA Y TECNOLOGIA JOHN DALTON,"CASA 36, CALLE LAS AZALEAS, ZONA 1",30836404,RAFAEL LOPEZ SOLIZ,EVELYN JEANETH ZULETA DE LA CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-21-0023-46,14-035,QUICHE,PACHALUN,"""LICEO INTERCULTURAL PACHALUMENSE""","VALLE LINDA VISTA, SALIDA A MORITAS",40895934,RAFAEL LOPEZ SOLIZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0024-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,"VALLE LINDA VISTA, SALIDA A MORITAS",40895934,RAFAEL LOPEZ SOLIZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-21-0025-46,14-035,QUICHE,PACHALUN,"""LICEO INTERCULTURAL PACHALUMENSE""","VALLE LINDA VISTA, SALIDA A MORITAS",40895934,RAFAEL LOPEZ SOLIZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-21-0026-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNӌOGICO PACHALUM,ZONA 2,41450108,RAFAEL LOPEZ SOLIZ,IDALMA CLEOTILDE ESTRADA Y ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-0030-46,14-035,QUICHE,PACHALUN,INSTITUTO MUNICIPAL DE EDUCACIӎ TECNOLӇICA PACHALUM -IMET-,CASER͏ EL AGUACATE ZONA 0,41450108,RAFAEL LOPEZ SOLIZ,JOSUɠESTRADA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-21-0031-46,14-035,QUICHE,PACHALUN,INSTITUTO MUNICIPAL DE EDUCACIӎ TECNOLӇICA PACHALUM -IMET-,CASER͏ EL AGUACATE ZONA 0,41450108,RAFAEL LOPEZ SOLIZ,JOSUɠESTRADA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-4702-46,14-036,QUICHE,PACHALUN,INSTITUTO MIXTO PRIVADO DE MAGISTERIO PRIMARIA BILINGUE,CABECERA MUNICIPAL,40895934,GONZALO VENTURA LUX,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
14-21-5690-46,14-035,QUICHE,PACHALUN,INSTITUTO TECNOLOGICO DE PACHALUM,CASERIO EL AGUACATE,41450108,RAFAEL LOPEZ SOLIZ,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUICHɼ/td>
14-21-6000-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,AVENIDA LAS AMELIAS ZONA 4 CASA NO. C-01,40895934,RAFAEL LOPEZ SOLIZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUICHɼ/td>
14-21-6029-46,14-035,QUICHE,PACHALUN,LICEO INTERCULTURAL PACHALUMENSE,CABECERA MUNICIPAL,40695934,RAFAEL LOPEZ SOLIZ,EZEQUIEL MONTUFAR ORREGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUICHɼ/td>
,,,,,,,,,,,,,,,,
196 Establecimientos encontrados ,,,,,,,,,,,,,,,,
